run_id,dataset,split_seed,backbone,regime,heldout,source,method,alpha,lambda,P,W,balanced,macro,worst,PLCC,RMSE,centered_PLCC
aigciqa2023__rn50__split42__logo_Lafite__ridge_fixed__jointsearch63,AIGCIQA2023,42,RN50,logo,Lafite,,ridge_fixed,10.0,0.0,0.08514990718691991,0.08514990718691991,0.08514990718691991,0.08514990718691991,0.08514990718691991,0.10713736317364915,0.08145235015910379,0.10713736317364914
aigciqa2023__rn50__split42__logo_Lafite__cc_alpha10__jointsearch63,AIGCIQA2023,42,RN50,logo,Lafite,,cc_alpha10,10.0,3.0,0.1353471584197401,0.1353471584197401,0.1353471584197401,0.1353471584197401,0.1353471584197401,0.16166162784023683,0.08365246227841619,0.16166162784023685
aigciqa2023__rn50__split42__logo_Lafite__ridge_tuned15__jointsearch63,AIGCIQA2023,42,RN50,logo,Lafite,,ridge_tuned15,3.0,0.0,0.12316314476965479,0.12316314476965479,0.12316314476965479,0.12316314476965479,0.12316314476965479,0.14498049541234587,0.07044790171179133,0.14498049541234584
aigciqa2023__rn50__split42__logo_Lafite__cc_joint__jointsearch63,AIGCIQA2023,42,RN50,logo,Lafite,,cc_joint,3.0,0.0,0.12316314476965479,0.12316314476965479,0.12316314476965479,0.12316314476965479,0.12316314476965479,0.14498049541234587,0.07044790171179133,0.14498049541234584
aigciqa2023__rn50__split42__logo_Lafite__ridge_matched__jointsearch63,AIGCIQA2023,42,RN50,logo,Lafite,,ridge_matched,2.912621359223301,0.0,0.12420490128063298,0.12420490128063298,0.12420490128063298,0.12420490128063298,0.12420490128063298,0.14600163843503472,0.07022977550699205,0.1460016384350347
aigciqa2023__rn50__split42__logo_Lafite__sample_joint__jointsearch63,AIGCIQA2023,42,RN50,logo,Lafite,,sample_joint,3.0,0.0,0.12316314476965479,0.12316314476965479,0.12316314476965479,0.12316314476965479,0.12316314476965479,0.14498049541234587,0.07044790171179133,0.14498049541234584
aigciqa2023__rn50__split42__logo_Lafite__uncentered_joint__jointsearch63,AIGCIQA2023,42,RN50,logo,Lafite,,uncentered_joint,3.0,0.03,0.12420490128063298,0.12420490128063298,0.12420490128063298,0.12420490128063298,0.12420490128063298,0.14600163843503378,0.07022977550699222,0.1460016384350338
aigciqa2023__rn50__split42__logo_Lafite__sample_at_cc__jointsearch63,AIGCIQA2023,42,RN50,logo,Lafite,,sample_at_cc,3.0,0.0,0.12316314476965479,0.12316314476965479,0.12316314476965479,0.12316314476965479,0.12316314476965479,0.14498049541234587,0.07044790171179133,0.14498049541234584
aigciqa2023__rn50__split42__logo_Lafite__uncentered_at_cc__jointsearch63,AIGCIQA2023,42,RN50,logo,Lafite,,uncentered_at_cc,3.0,0.0,0.12316314476965479,0.12316314476965479,0.12316314476965479,0.12316314476965479,0.12316314476965479,0.14498049541234587,0.07044790171179133,0.14498049541234584
aigciqa2023__rn50__split42__logo_Lafite__centered_only_at_cc__jointsearch63,AIGCIQA2023,42,RN50,logo,Lafite,,centered_only_at_cc,3.0,0.0,,,,,,,0.11314760898040567,
aigciqa2023__rn50__split42__logo_Unidiffuser__ridge_fixed__jointsearch63,AIGCIQA2023,42,RN50,logo,Unidiffuser,,ridge_fixed,10.0,0.0,0.6252067200420002,0.6252067200420002,0.6252067200420002,0.6252067200420002,0.6252067200420002,0.6740406092365739,0.07298760272675607,0.6740406092365738
aigciqa2023__rn50__split42__logo_Unidiffuser__cc_alpha10__jointsearch63,AIGCIQA2023,42,RN50,logo,Unidiffuser,,cc_alpha10,10.0,3.0,0.6805836911480696,0.6805836911480696,0.6805836911480696,0.6805836911480696,0.6805836911480696,0.7354634996700428,0.06816484328324533,0.7354634996700425
aigciqa2023__rn50__split42__logo_Unidiffuser__ridge_tuned15__jointsearch63,AIGCIQA2023,42,RN50,logo,Unidiffuser,,ridge_tuned15,2.5,0.0,0.6649826561416008,0.6649826561416008,0.6649826561416008,0.6649826561416008,0.6649826561416008,0.7167680388691223,0.0684506955446866,0.7167680388691223
aigciqa2023__rn50__split42__logo_Unidiffuser__cc_joint__jointsearch63,AIGCIQA2023,42,RN50,logo,Unidiffuser,,cc_joint,3.0,1.0,0.6806202538765866,0.6806202538765866,0.6806202538765866,0.6806202538765866,0.6806202538765866,0.735805193094211,0.06669952232396369,0.7358051930942111
aigciqa2023__rn50__split42__logo_Unidiffuser__ridge_matched__jointsearch63,AIGCIQA2023,42,RN50,logo,Unidiffuser,,ridge_matched,1.5,0.0,0.674575966099788,0.674575966099788,0.674575966099788,0.674575966099788,0.674575966099788,0.728259352051655,0.06727242339130456,0.728259352051655
aigciqa2023__rn50__split42__logo_Unidiffuser__sample_joint__jointsearch63,AIGCIQA2023,42,RN50,logo,Unidiffuser,,sample_joint,3.0,1.0,0.6806202538765866,0.6806202538765866,0.6806202538765866,0.6806202538765866,0.6806202538765866,0.7358051930942108,0.06669952232396369,0.735805193094211
aigciqa2023__rn50__split42__logo_Unidiffuser__uncentered_joint__jointsearch63,AIGCIQA2023,42,RN50,logo,Unidiffuser,,uncentered_joint,3.0,1.0,0.674575966099788,0.674575966099788,0.674575966099788,0.674575966099788,0.674575966099788,0.7282593520516546,0.06727242339130456,0.7282593520516546
aigciqa2023__rn50__split42__logo_Unidiffuser__sample_at_cc__jointsearch63,AIGCIQA2023,42,RN50,logo,Unidiffuser,,sample_at_cc,3.0,1.0,0.6806202538765866,0.6806202538765866,0.6806202538765866,0.6806202538765866,0.6806202538765866,0.7358051930942108,0.06669952232396369,0.735805193094211
aigciqa2023__rn50__split42__logo_Unidiffuser__uncentered_at_cc__jointsearch63,AIGCIQA2023,42,RN50,logo,Unidiffuser,,uncentered_at_cc,3.0,1.0,0.674575966099788,0.674575966099788,0.674575966099788,0.674575966099788,0.674575966099788,0.7282593520516546,0.06727242339130456,0.7282593520516546
aigciqa2023__rn50__split42__logo_Unidiffuser__centered_only_at_cc__jointsearch63,AIGCIQA2023,42,RN50,logo,Unidiffuser,,centered_only_at_cc,3.0,1.0,0.6557658485365533,0.6557658485365533,0.6557658485365533,0.6557658485365533,0.6557658485365533,0.7013687239230947,0.0731791153614033,0.7013687239230947
aigciqa2023__rn50__split42__logo_stable-diffusion__ridge_fixed__jointsearch63,AIGCIQA2023,42,RN50,logo,stable-diffusion,,ridge_fixed,10.0,0.0,0.6047957174732341,0.6047957174732341,0.6047957174732341,0.6047957174732341,0.6047957174732341,0.6459129297597771,0.06963739183598376,0.645912929759777
aigciqa2023__rn50__split42__logo_stable-diffusion__cc_alpha10__jointsearch63,AIGCIQA2023,42,RN50,logo,stable-diffusion,,cc_alpha10,10.0,3.0,0.659150619691373,0.659150619691373,0.659150619691373,0.659150619691373,0.659150619691373,0.7067954445810426,0.0650870402387065,0.7067954445810427
aigciqa2023__rn50__split42__logo_stable-diffusion__ridge_tuned15__jointsearch63,AIGCIQA2023,42,RN50,logo,stable-diffusion,,ridge_tuned15,5.0,0.0,0.6232655204095024,0.6232655204095024,0.6232655204095024,0.6232655204095024,0.6232655204095024,0.6670933843222527,0.06570822237594623,0.6670933843222528
aigciqa2023__rn50__split42__logo_stable-diffusion__cc_joint__jointsearch63,AIGCIQA2023,42,RN50,logo,stable-diffusion,,cc_joint,10.0,3.0,0.659150619691373,0.659150619691373,0.659150619691373,0.659150619691373,0.659150619691373,0.7067954445810426,0.0650870402387065,0.7067954445810427
aigciqa2023__rn50__split42__logo_stable-diffusion__ridge_matched__jointsearch63,AIGCIQA2023,42,RN50,logo,stable-diffusion,,ridge_matched,5.0,0.0,0.6232655204095024,0.6232655204095024,0.6232655204095024,0.6232655204095024,0.6232655204095024,0.6670933843222527,0.06570822237594623,0.6670933843222528
aigciqa2023__rn50__split42__logo_stable-diffusion__sample_joint__jointsearch63,AIGCIQA2023,42,RN50,logo,stable-diffusion,,sample_joint,10.0,3.0,0.659150619691373,0.659150619691373,0.659150619691373,0.659150619691373,0.659150619691373,0.7067954445810426,0.06508704023870651,0.7067954445810426
aigciqa2023__rn50__split42__logo_stable-diffusion__uncentered_joint__jointsearch63,AIGCIQA2023,42,RN50,logo,stable-diffusion,,uncentered_joint,10.0,1.0,0.6232655204095024,0.6232655204095024,0.6232655204095024,0.6232655204095024,0.6232655204095024,0.667093384322253,0.06570822237594622,0.667093384322253
aigciqa2023__rn50__split42__logo_stable-diffusion__sample_at_cc__jointsearch63,AIGCIQA2023,42,RN50,logo,stable-diffusion,,sample_at_cc,10.0,3.0,0.659150619691373,0.659150619691373,0.659150619691373,0.659150619691373,0.659150619691373,0.7067954445810426,0.06508704023870651,0.7067954445810426
aigciqa2023__rn50__split42__logo_stable-diffusion__uncentered_at_cc__jointsearch63,AIGCIQA2023,42,RN50,logo,stable-diffusion,,uncentered_at_cc,10.0,3.0,0.6353625335158344,0.6353625335158344,0.6353625335158344,0.6353625335158344,0.6353625335158344,0.6838332950769777,0.06306992009863577,0.6838332950769777
aigciqa2023__rn50__split42__logo_stable-diffusion__centered_only_at_cc__jointsearch63,AIGCIQA2023,42,RN50,logo,stable-diffusion,,centered_only_at_cc,10.0,3.0,0.6680428627678922,0.6680428627678922,0.6680428627678922,0.6680428627678922,0.6680428627678922,0.7175158844856547,0.07578891127426485,0.7175158844856547
