key,dataset,seed,backbone,regime,family,delta,alpha,lambda,P,W,balanced,macro,worst,PLCC,RMSE,centered_PLCC,heldout
aigciqa2023__rn50__split42,AIGCIQA2023,42,RN50,core,uncentered_joint,0.005,3.0,0.1,0.7989977288274958,0.448778477306189,0.6238881030668424,0.4487783524773361,0.2609058071686579,0.8279719835707235,0.05445923049231536,0.6202251640216737,
aigciqa2023__rn50__split42,AIGCIQA2023,42,RN50,core,cc_joint,0.01,10.0,3.0,0.7987785913200601,0.4474910796786093,0.6231348354993347,0.447491038123862,0.23206446235065292,0.8229534772520792,0.0592042398481748,0.6401734854813553,
aigciqa2023__rn50__split42,AIGCIQA2023,42,RN50,core,ridge_matched,0.01,2.727272727272727,0.0,0.7989977288274958,0.448778477306189,0.6238881030668424,0.4487783524773361,0.2609058071686579,0.8279719835707234,0.05445923049231543,0.6202251640216733,
aigciqa2023__rn50__split42,AIGCIQA2023,42,RN50,core,sample_joint,0.01,10.0,3.0,0.7987785913200601,0.4474910796786093,0.6231348354993347,0.447491038123862,0.23206446235065292,0.8229534772520792,0.059204239848174786,0.6401734854813553,
aigciqa2023__rn50__split42,AIGCIQA2023,42,RN50,core,uncentered_joint,0.01,3.0,0.1,0.7989977288274958,0.448778477306189,0.6238881030668424,0.4487783524773361,0.2609058071686579,0.8279719835707235,0.05445923049231536,0.6202251640216737,
aigciqa2023__rn50__split42,AIGCIQA2023,42,RN50,core,cc_joint,0.02,10.0,3.0,0.7987785913200601,0.4474910796786093,0.6231348354993347,0.447491038123862,0.23206446235065292,0.8229534772520792,0.0592042398481748,0.6401734854813553,
aigciqa2023__rn50__split42,AIGCIQA2023,42,RN50,core,ridge_matched,0.02,2.727272727272727,0.0,0.7989977288274958,0.448778477306189,0.6238881030668424,0.4487783524773361,0.2609058071686579,0.8279719835707234,0.05445923049231543,0.6202251640216733,
aigciqa2023__rn50__split42,AIGCIQA2023,42,RN50,core,sample_joint,0.02,10.0,3.0,0.7987785913200601,0.4474910796786093,0.6231348354993347,0.447491038123862,0.23206446235065292,0.8229534772520792,0.059204239848174786,0.6401734854813553,
aigciqa2023__rn50__split42,AIGCIQA2023,42,RN50,core,uncentered_joint,0.02,3.0,0.1,0.7989977288274958,0.448778477306189,0.6238881030668424,0.4487783524773361,0.2609058071686579,0.8279719835707235,0.05445923049231536,0.6202251640216737,
aigciqa2023__rn50__split42,AIGCIQA2023,42,RN50,core,cc_joint,0.05,10.0,3.0,0.7987785913200601,0.4474910796786093,0.6231348354993347,0.447491038123862,0.23206446235065292,0.8229534772520792,0.0592042398481748,0.6401734854813553,
aigciqa2023__rn50__split42,AIGCIQA2023,42,RN50,core,ridge_matched,0.05,2.727272727272727,0.0,0.7989977288274958,0.448778477306189,0.6238881030668424,0.4487783524773361,0.2609058071686579,0.8279719835707234,0.05445923049231543,0.6202251640216733,
aigciqa2023__rn50__split42,AIGCIQA2023,42,RN50,core,sample_joint,0.05,10.0,3.0,0.7987785913200601,0.4474910796786093,0.6231348354993347,0.447491038123862,0.23206446235065292,0.8229534772520792,0.059204239848174786,0.6401734854813553,
aigciqa2023__rn50__split42,AIGCIQA2023,42,RN50,core,uncentered_joint,0.05,3.0,0.1,0.7989977288274958,0.448778477306189,0.6238881030668424,0.4487783524773361,0.2609058071686579,0.8279719835707235,0.05445923049231536,0.6202251640216737,
aigciqa2023__rn50__split42__logo_Controlnet,AIGCIQA2023,42,RN50,logo,cc_joint,0.0,3.0,0.3,0.4305137532109575,0.4305137532109575,0.4305137532109575,0.4305137532109575,0.4305137532109575,0.453727671688661,0.051602697905139744,0.453727671688661,Controlnet
aigciqa2023__rn50__split42__logo_Controlnet,AIGCIQA2023,42,RN50,logo,ridge_matched,0.0,2.5,0.0,0.42642585266157906,0.42642585266157906,0.42642585266157906,0.42642585266157906,0.42642585266157906,0.4490620439640901,0.051323370332762776,0.44906204396409005,Controlnet
aigciqa2023__rn50__split42__logo_Controlnet,AIGCIQA2023,42,RN50,logo,sample_joint,0.0,3.0,0.3,0.4305137532109575,0.4305137532109575,0.4305137532109575,0.4305137532109575,0.4305137532109575,0.45372767168866107,0.051602697905139744,0.45372767168866107,Controlnet
aigciqa2023__rn50__split42__logo_Controlnet,AIGCIQA2023,42,RN50,logo,uncentered_joint,0.0,10.0,3.0,0.42642585266157906,0.42642585266157906,0.42642585266157906,0.42642585266157906,0.42642585266157906,0.44906204396409016,0.051323370332762776,0.44906204396409005,Controlnet
aigciqa2023__rn50__split42__logo_Controlnet,AIGCIQA2023,42,RN50,logo,cc_joint,0.005,3.0,0.3,0.4305137532109575,0.4305137532109575,0.4305137532109575,0.4305137532109575,0.4305137532109575,0.453727671688661,0.051602697905139744,0.453727671688661,Controlnet
aigciqa2023__rn50__split42__logo_Controlnet,AIGCIQA2023,42,RN50,logo,ridge_matched,0.005,2.5,0.0,0.42642585266157906,0.42642585266157906,0.42642585266157906,0.42642585266157906,0.42642585266157906,0.4490620439640901,0.051323370332762776,0.44906204396409005,Controlnet
aigciqa2023__rn50__split42__logo_Controlnet,AIGCIQA2023,42,RN50,logo,sample_joint,0.005,3.0,0.3,0.4305137532109575,0.4305137532109575,0.4305137532109575,0.4305137532109575,0.4305137532109575,0.45372767168866107,0.051602697905139744,0.45372767168866107,Controlnet
aigciqa2023__rn50__split42__logo_Controlnet,AIGCIQA2023,42,RN50,logo,uncentered_joint,0.005,10.0,3.0,0.42642585266157906,0.42642585266157906,0.42642585266157906,0.42642585266157906,0.42642585266157906,0.44906204396409016,0.051323370332762776,0.44906204396409005,Controlnet
aigciqa2023__rn50__split42__logo_Controlnet,AIGCIQA2023,42,RN50,logo,cc_joint,0.01,3.0,0.3,0.4305137532109575,0.4305137532109575,0.4305137532109575,0.4305137532109575,0.4305137532109575,0.453727671688661,0.051602697905139744,0.453727671688661,Controlnet
aigciqa2023__rn50__split42__logo_Controlnet,AIGCIQA2023,42,RN50,logo,ridge_matched,0.01,2.5,0.0,0.42642585266157906,0.42642585266157906,0.42642585266157906,0.42642585266157906,0.42642585266157906,0.4490620439640901,0.051323370332762776,0.44906204396409005,Controlnet
aigciqa2023__rn50__split42__logo_Controlnet,AIGCIQA2023,42,RN50,logo,sample_joint,0.01,3.0,0.3,0.4305137532109575,0.4305137532109575,0.4305137532109575,0.4305137532109575,0.4305137532109575,0.45372767168866107,0.051602697905139744,0.45372767168866107,Controlnet
aigciqa2023__rn50__split42__logo_Controlnet,AIGCIQA2023,42,RN50,logo,uncentered_joint,0.01,10.0,3.0,0.42642585266157906,0.42642585266157906,0.42642585266157906,0.42642585266157906,0.42642585266157906,0.44906204396409016,0.051323370332762776,0.44906204396409005,Controlnet
aigciqa2023__rn50__split42__logo_Controlnet,AIGCIQA2023,42,RN50,logo,cc_joint,0.02,3.0,0.3,0.4305137532109575,0.4305137532109575,0.4305137532109575,0.4305137532109575,0.4305137532109575,0.453727671688661,0.051602697905139744,0.453727671688661,Controlnet
aigciqa2023__rn50__split42__logo_Controlnet,AIGCIQA2023,42,RN50,logo,ridge_matched,0.02,2.5,0.0,0.42642585266157906,0.42642585266157906,0.42642585266157906,0.42642585266157906,0.42642585266157906,0.4490620439640901,0.051323370332762776,0.44906204396409005,Controlnet
aigciqa2023__rn50__split42__logo_Controlnet,AIGCIQA2023,42,RN50,logo,sample_joint,0.02,3.0,0.3,0.4305137532109575,0.4305137532109575,0.4305137532109575,0.4305137532109575,0.4305137532109575,0.45372767168866107,0.051602697905139744,0.45372767168866107,Controlnet
aigciqa2023__rn50__split42__logo_Controlnet,AIGCIQA2023,42,RN50,logo,uncentered_joint,0.02,10.0,3.0,0.42642585266157906,0.42642585266157906,0.42642585266157906,0.42642585266157906,0.42642585266157906,0.44906204396409016,0.051323370332762776,0.44906204396409005,Controlnet
aigciqa2023__rn50__split42__logo_Controlnet,AIGCIQA2023,42,RN50,logo,cc_joint,0.05,3.0,0.3,0.4305137532109575,0.4305137532109575,0.4305137532109575,0.4305137532109575,0.4305137532109575,0.453727671688661,0.051602697905139744,0.453727671688661,Controlnet
aigciqa2023__rn50__split42__logo_Controlnet,AIGCIQA2023,42,RN50,logo,ridge_matched,0.05,2.5,0.0,0.42642585266157906,0.42642585266157906,0.42642585266157906,0.42642585266157906,0.42642585266157906,0.4490620439640901,0.051323370332762776,0.44906204396409005,Controlnet
aigciqa2023__rn50__split42__logo_Controlnet,AIGCIQA2023,42,RN50,logo,sample_joint,0.05,3.0,0.3,0.4305137532109575,0.4305137532109575,0.4305137532109575,0.4305137532109575,0.4305137532109575,0.45372767168866107,0.051602697905139744,0.45372767168866107,Controlnet
aigciqa2023__rn50__split42__logo_Controlnet,AIGCIQA2023,42,RN50,logo,uncentered_joint,0.05,10.0,3.0,0.42642585266157906,0.42642585266157906,0.42642585266157906,0.42642585266157906,0.42642585266157906,0.44906204396409016,0.051323370332762776,0.44906204396409005,Controlnet
aigciqa2023__rn50__split42__logo_DALLE,AIGCIQA2023,42,RN50,logo,cc_joint,0.0,10.0,3.0,0.3712675253251989,0.3712675253251989,0.3712675253251989,0.3712675253251989,0.3712675253251989,0.39127508061531896,0.07714695385847183,0.391275080615319,DALLE
aigciqa2023__rn50__split42__logo_DALLE,AIGCIQA2023,42,RN50,logo,ridge_matched,0.0,0.970873786407767,0.0,0.36927082525222815,0.36927082525222815,0.36927082525222815,0.36927082525222815,0.36927082525222815,0.3879057741209072,0.06743012065095622,0.38790577412090727,DALLE
aigciqa2023__rn50__split42__logo_DALLE,AIGCIQA2023,42,RN50,logo,sample_joint,0.0,10.0,3.0,0.3712675253251989,0.3712675253251989,0.3712675253251989,0.3712675253251989,0.3712675253251989,0.39127508061531896,0.07714695385847183,0.391275080615319,DALLE
aigciqa2023__rn50__split42__logo_DALLE,AIGCIQA2023,42,RN50,logo,uncentered_joint,0.0,1.0,0.03,0.36927082525222815,0.36927082525222815,0.36927082525222815,0.36927082525222815,0.36927082525222815,0.3879057741209093,0.06743012065095629,0.3879057741209095,DALLE
aigciqa2023__rn50__split42__logo_DALLE,AIGCIQA2023,42,RN50,logo,cc_joint,0.005,10.0,3.0,0.3712675253251989,0.3712675253251989,0.3712675253251989,0.3712675253251989,0.3712675253251989,0.39127508061531896,0.07714695385847183,0.391275080615319,DALLE
aigciqa2023__rn50__split42__logo_DALLE,AIGCIQA2023,42,RN50,logo,ridge_matched,0.005,0.970873786407767,0.0,0.36927082525222815,0.36927082525222815,0.36927082525222815,0.36927082525222815,0.36927082525222815,0.3879057741209072,0.06743012065095622,0.38790577412090727,DALLE
aigciqa2023__rn50__split42__logo_DALLE,AIGCIQA2023,42,RN50,logo,sample_joint,0.005,10.0,3.0,0.3712675253251989,0.3712675253251989,0.3712675253251989,0.3712675253251989,0.3712675253251989,0.39127508061531896,0.07714695385847183,0.391275080615319,DALLE
aigciqa2023__rn50__split42__logo_DALLE,AIGCIQA2023,42,RN50,logo,uncentered_joint,0.005,1.0,0.03,0.36927082525222815,0.36927082525222815,0.36927082525222815,0.36927082525222815,0.36927082525222815,0.3879057741209093,0.06743012065095629,0.3879057741209095,DALLE
aigciqa2023__rn50__split42__logo_DALLE,AIGCIQA2023,42,RN50,logo,cc_joint,0.01,10.0,3.0,0.3712675253251989,0.3712675253251989,0.3712675253251989,0.3712675253251989,0.3712675253251989,0.39127508061531896,0.07714695385847183,0.391275080615319,DALLE
aigciqa2023__rn50__split42__logo_DALLE,AIGCIQA2023,42,RN50,logo,ridge_matched,0.01,0.970873786407767,0.0,0.36927082525222815,0.36927082525222815,0.36927082525222815,0.36927082525222815,0.36927082525222815,0.3879057741209072,0.06743012065095622,0.38790577412090727,DALLE
aigciqa2023__rn50__split42__logo_DALLE,AIGCIQA2023,42,RN50,logo,sample_joint,0.01,10.0,3.0,0.3712675253251989,0.3712675253251989,0.3712675253251989,0.3712675253251989,0.3712675253251989,0.39127508061531896,0.07714695385847183,0.391275080615319,DALLE
aigciqa2023__rn50__split42__logo_DALLE,AIGCIQA2023,42,RN50,logo,uncentered_joint,0.01,1.0,0.03,0.36927082525222815,0.36927082525222815,0.36927082525222815,0.36927082525222815,0.36927082525222815,0.3879057741209093,0.06743012065095629,0.3879057741209095,DALLE
aigciqa2023__rn50__split42__logo_DALLE,AIGCIQA2023,42,RN50,logo,cc_joint,0.02,10.0,3.0,0.3712675253251989,0.3712675253251989,0.3712675253251989,0.3712675253251989,0.3712675253251989,0.39127508061531896,0.07714695385847183,0.391275080615319,DALLE
aigciqa2023__rn50__split42__logo_DALLE,AIGCIQA2023,42,RN50,logo,ridge_matched,0.02,0.970873786407767,0.0,0.36927082525222815,0.36927082525222815,0.36927082525222815,0.36927082525222815,0.36927082525222815,0.3879057741209072,0.06743012065095622,0.38790577412090727,DALLE
aigciqa2023__rn50__split42__logo_DALLE,AIGCIQA2023,42,RN50,logo,sample_joint,0.02,10.0,3.0,0.3712675253251989,0.3712675253251989,0.3712675253251989,0.3712675253251989,0.3712675253251989,0.39127508061531896,0.07714695385847183,0.391275080615319,DALLE
aigciqa2023__rn50__split42__logo_DALLE,AIGCIQA2023,42,RN50,logo,uncentered_joint,0.02,1.0,0.03,0.36927082525222815,0.36927082525222815,0.36927082525222815,0.36927082525222815,0.36927082525222815,0.3879057741209093,0.06743012065095629,0.3879057741209095,DALLE
aigciqa2023__rn50__split42__logo_DALLE,AIGCIQA2023,42,RN50,logo,cc_joint,0.05,10.0,3.0,0.3712675253251989,0.3712675253251989,0.3712675253251989,0.3712675253251989,0.3712675253251989,0.39127508061531896,0.07714695385847183,0.391275080615319,DALLE
aigciqa2023__rn50__split42__logo_DALLE,AIGCIQA2023,42,RN50,logo,ridge_matched,0.05,0.970873786407767,0.0,0.36927082525222815,0.36927082525222815,0.36927082525222815,0.36927082525222815,0.36927082525222815,0.3879057741209072,0.06743012065095622,0.38790577412090727,DALLE
aigciqa2023__rn50__split42__logo_DALLE,AIGCIQA2023,42,RN50,logo,sample_joint,0.05,10.0,3.0,0.3712675253251989,0.3712675253251989,0.3712675253251989,0.3712675253251989,0.3712675253251989,0.39127508061531896,0.07714695385847183,0.391275080615319,DALLE
aigciqa2023__rn50__split42__logo_DALLE,AIGCIQA2023,42,RN50,logo,uncentered_joint,0.05,1.0,0.03,0.36927082525222815,0.36927082525222815,0.36927082525222815,0.36927082525222815,0.36927082525222815,0.3879057741209093,0.06743012065095629,0.3879057741209095,DALLE
aigciqa2023__rn50__split42__logo_Glide,AIGCIQA2023,42,RN50,logo,cc_joint,0.0,3.0,1.0,0.33476702979393613,0.33476702979393613,0.33476702979393613,0.33476702979393613,0.33476702979393613,0.34379076243918416,0.0622496177337975,0.3437907624391842,Glide
aigciqa2023__rn50__split42__logo_Glide,AIGCIQA2023,42,RN50,logo,ridge_matched,0.0,1.5,0.0,0.33930737067106664,0.33930737067106664,0.33930737067106664,0.33930737067106664,0.33930737067106664,0.3438414333525519,0.0574408216246524,0.34384143335255196,Glide
aigciqa2023__rn50__split42__logo_Glide,AIGCIQA2023,42,RN50,logo,sample_joint,0.0,3.0,1.0,0.33476702979393613,0.33476702979393613,0.33476702979393613,0.33476702979393613,0.33476702979393613,0.3437907624391843,0.06224961773379752,0.3437907624391844,Glide
aigciqa2023__rn50__split42__logo_Glide,AIGCIQA2023,42,RN50,logo,uncentered_joint,0.0,3.0,1.0,0.33930737067106664,0.33930737067106664,0.33930737067106664,0.33930737067106664,0.33930737067106664,0.34384143335255185,0.057440821624652326,0.34384143335255185,Glide
aigciqa2023__rn50__split42__logo_Glide,AIGCIQA2023,42,RN50,logo,cc_joint,0.005,3.0,1.0,0.33476702979393613,0.33476702979393613,0.33476702979393613,0.33476702979393613,0.33476702979393613,0.34379076243918416,0.0622496177337975,0.3437907624391842,Glide
aigciqa2023__rn50__split42__logo_Glide,AIGCIQA2023,42,RN50,logo,ridge_matched,0.005,1.5,0.0,0.33930737067106664,0.33930737067106664,0.33930737067106664,0.33930737067106664,0.33930737067106664,0.3438414333525519,0.0574408216246524,0.34384143335255196,Glide
aigciqa2023__rn50__split42__logo_Glide,AIGCIQA2023,42,RN50,logo,sample_joint,0.005,3.0,1.0,0.33476702979393613,0.33476702979393613,0.33476702979393613,0.33476702979393613,0.33476702979393613,0.3437907624391843,0.06224961773379752,0.3437907624391844,Glide
aigciqa2023__rn50__split42__logo_Glide,AIGCIQA2023,42,RN50,logo,uncentered_joint,0.005,3.0,1.0,0.33930737067106664,0.33930737067106664,0.33930737067106664,0.33930737067106664,0.33930737067106664,0.34384143335255185,0.057440821624652326,0.34384143335255185,Glide
aigciqa2023__rn50__split42__logo_Glide,AIGCIQA2023,42,RN50,logo,cc_joint,0.01,3.0,1.0,0.33476702979393613,0.33476702979393613,0.33476702979393613,0.33476702979393613,0.33476702979393613,0.34379076243918416,0.0622496177337975,0.3437907624391842,Glide
aigciqa2023__rn50__split42__logo_Glide,AIGCIQA2023,42,RN50,logo,ridge_matched,0.01,1.5,0.0,0.33930737067106664,0.33930737067106664,0.33930737067106664,0.33930737067106664,0.33930737067106664,0.3438414333525519,0.0574408216246524,0.34384143335255196,Glide
aigciqa2023__rn50__split42__logo_Glide,AIGCIQA2023,42,RN50,logo,sample_joint,0.01,3.0,1.0,0.33476702979393613,0.33476702979393613,0.33476702979393613,0.33476702979393613,0.33476702979393613,0.3437907624391843,0.06224961773379752,0.3437907624391844,Glide
aigciqa2023__rn50__split42__logo_Glide,AIGCIQA2023,42,RN50,logo,uncentered_joint,0.01,3.0,1.0,0.33930737067106664,0.33930737067106664,0.33930737067106664,0.33930737067106664,0.33930737067106664,0.34384143335255185,0.057440821624652326,0.34384143335255185,Glide
aigciqa2023__rn50__split42__logo_Glide,AIGCIQA2023,42,RN50,logo,cc_joint,0.02,3.0,1.0,0.33476702979393613,0.33476702979393613,0.33476702979393613,0.33476702979393613,0.33476702979393613,0.34379076243918416,0.0622496177337975,0.3437907624391842,Glide
aigciqa2023__rn50__split42__logo_Glide,AIGCIQA2023,42,RN50,logo,ridge_matched,0.02,1.5,0.0,0.33930737067106664,0.33930737067106664,0.33930737067106664,0.33930737067106664,0.33930737067106664,0.3438414333525519,0.0574408216246524,0.34384143335255196,Glide
aigciqa2023__rn50__split42__logo_Glide,AIGCIQA2023,42,RN50,logo,sample_joint,0.02,3.0,1.0,0.33476702979393613,0.33476702979393613,0.33476702979393613,0.33476702979393613,0.33476702979393613,0.3437907624391843,0.06224961773379752,0.3437907624391844,Glide
aigciqa2023__rn50__split42__logo_Glide,AIGCIQA2023,42,RN50,logo,uncentered_joint,0.02,3.0,1.0,0.33930737067106664,0.33930737067106664,0.33930737067106664,0.33930737067106664,0.33930737067106664,0.34384143335255185,0.057440821624652326,0.34384143335255185,Glide
aigciqa2023__rn50__split42__logo_Glide,AIGCIQA2023,42,RN50,logo,cc_joint,0.05,3.0,1.0,0.33476702979393613,0.33476702979393613,0.33476702979393613,0.33476702979393613,0.33476702979393613,0.34379076243918416,0.0622496177337975,0.3437907624391842,Glide
aigciqa2023__rn50__split42__logo_Glide,AIGCIQA2023,42,RN50,logo,ridge_matched,0.05,1.5,0.0,0.33930737067106664,0.33930737067106664,0.33930737067106664,0.33930737067106664,0.33930737067106664,0.3438414333525519,0.0574408216246524,0.34384143335255196,Glide
aigciqa2023__rn50__split42__logo_Glide,AIGCIQA2023,42,RN50,logo,sample_joint,0.05,3.0,1.0,0.33476702979393613,0.33476702979393613,0.33476702979393613,0.33476702979393613,0.33476702979393613,0.3437907624391843,0.06224961773379752,0.3437907624391844,Glide
aigciqa2023__rn50__split42__logo_Glide,AIGCIQA2023,42,RN50,logo,uncentered_joint,0.05,3.0,1.0,0.33930737067106664,0.33930737067106664,0.33930737067106664,0.33930737067106664,0.33930737067106664,0.34384143335255185,0.057440821624652326,0.34384143335255185,Glide
aigciqa2023__rn50__split42__logo_Lafite,AIGCIQA2023,42,RN50,logo,cc_joint,0.0,3.0,0.0,0.12316314476965479,0.12316314476965479,0.12316314476965479,0.12316314476965479,0.12316314476965479,0.14498049541234587,0.07044790171179133,0.14498049541234584,Lafite
aigciqa2023__rn50__split42__logo_Lafite,AIGCIQA2023,42,RN50,logo,ridge_matched,0.0,2.912621359223301,0.0,0.12420490128063298,0.12420490128063298,0.12420490128063298,0.12420490128063298,0.12420490128063298,0.14600163843503472,0.07022977550699205,0.1460016384350347,Lafite
aigciqa2023__rn50__split42__logo_Lafite,AIGCIQA2023,42,RN50,logo,sample_joint,0.0,3.0,0.0,0.12316314476965479,0.12316314476965479,0.12316314476965479,0.12316314476965479,0.12316314476965479,0.14498049541234587,0.07044790171179133,0.14498049541234584,Lafite
aigciqa2023__rn50__split42__logo_Lafite,AIGCIQA2023,42,RN50,logo,uncentered_joint,0.0,3.0,0.03,0.12420490128063298,0.12420490128063298,0.12420490128063298,0.12420490128063298,0.12420490128063298,0.14600163843503378,0.07022977550699222,0.1460016384350338,Lafite
aigciqa2023__rn50__split42__logo_Lafite,AIGCIQA2023,42,RN50,logo,cc_joint,0.005,3.0,0.0,0.12316314476965479,0.12316314476965479,0.12316314476965479,0.12316314476965479,0.12316314476965479,0.14498049541234587,0.07044790171179133,0.14498049541234584,Lafite
aigciqa2023__rn50__split42__logo_Lafite,AIGCIQA2023,42,RN50,logo,ridge_matched,0.005,2.912621359223301,0.0,0.12420490128063298,0.12420490128063298,0.12420490128063298,0.12420490128063298,0.12420490128063298,0.14600163843503472,0.07022977550699205,0.1460016384350347,Lafite
aigciqa2023__rn50__split42__logo_Lafite,AIGCIQA2023,42,RN50,logo,sample_joint,0.005,3.0,0.0,0.12316314476965479,0.12316314476965479,0.12316314476965479,0.12316314476965479,0.12316314476965479,0.14498049541234587,0.07044790171179133,0.14498049541234584,Lafite
aigciqa2023__rn50__split42__logo_Lafite,AIGCIQA2023,42,RN50,logo,uncentered_joint,0.005,3.0,0.03,0.12420490128063298,0.12420490128063298,0.12420490128063298,0.12420490128063298,0.12420490128063298,0.14600163843503378,0.07022977550699222,0.1460016384350338,Lafite
aigciqa2023__rn50__split42__logo_Lafite,AIGCIQA2023,42,RN50,logo,cc_joint,0.01,3.0,0.0,0.12316314476965479,0.12316314476965479,0.12316314476965479,0.12316314476965479,0.12316314476965479,0.14498049541234587,0.07044790171179133,0.14498049541234584,Lafite
aigciqa2023__rn50__split42__logo_Lafite,AIGCIQA2023,42,RN50,logo,ridge_matched,0.01,2.912621359223301,0.0,0.12420490128063298,0.12420490128063298,0.12420490128063298,0.12420490128063298,0.12420490128063298,0.14600163843503472,0.07022977550699205,0.1460016384350347,Lafite
aigciqa2023__rn50__split42__logo_Lafite,AIGCIQA2023,42,RN50,logo,sample_joint,0.01,3.0,0.0,0.12316314476965479,0.12316314476965479,0.12316314476965479,0.12316314476965479,0.12316314476965479,0.14498049541234587,0.07044790171179133,0.14498049541234584,Lafite
aigciqa2023__rn50__split42__logo_Lafite,AIGCIQA2023,42,RN50,logo,uncentered_joint,0.01,3.0,0.03,0.12420490128063298,0.12420490128063298,0.12420490128063298,0.12420490128063298,0.12420490128063298,0.14600163843503378,0.07022977550699222,0.1460016384350338,Lafite
aigciqa2023__rn50__split42__logo_Lafite,AIGCIQA2023,42,RN50,logo,cc_joint,0.02,3.0,0.0,0.12316314476965479,0.12316314476965479,0.12316314476965479,0.12316314476965479,0.12316314476965479,0.14498049541234587,0.07044790171179133,0.14498049541234584,Lafite
aigciqa2023__rn50__split42__logo_Lafite,AIGCIQA2023,42,RN50,logo,ridge_matched,0.02,2.912621359223301,0.0,0.12420490128063298,0.12420490128063298,0.12420490128063298,0.12420490128063298,0.12420490128063298,0.14600163843503472,0.07022977550699205,0.1460016384350347,Lafite
aigciqa2023__rn50__split42__logo_Lafite,AIGCIQA2023,42,RN50,logo,sample_joint,0.02,3.0,0.0,0.12316314476965479,0.12316314476965479,0.12316314476965479,0.12316314476965479,0.12316314476965479,0.14498049541234587,0.07044790171179133,0.14498049541234584,Lafite
aigciqa2023__rn50__split42__logo_Lafite,AIGCIQA2023,42,RN50,logo,uncentered_joint,0.02,3.0,0.03,0.12420490128063298,0.12420490128063298,0.12420490128063298,0.12420490128063298,0.12420490128063298,0.14600163843503378,0.07022977550699222,0.1460016384350338,Lafite
aigciqa2023__rn50__split42__logo_Lafite,AIGCIQA2023,42,RN50,logo,cc_joint,0.05,3.0,0.0,0.12316314476965479,0.12316314476965479,0.12316314476965479,0.12316314476965479,0.12316314476965479,0.14498049541234587,0.07044790171179133,0.14498049541234584,Lafite
aigciqa2023__rn50__split42__logo_Lafite,AIGCIQA2023,42,RN50,logo,ridge_matched,0.05,2.912621359223301,0.0,0.12420490128063298,0.12420490128063298,0.12420490128063298,0.12420490128063298,0.12420490128063298,0.14600163843503472,0.07022977550699205,0.1460016384350347,Lafite
aigciqa2023__rn50__split42__logo_Lafite,AIGCIQA2023,42,RN50,logo,sample_joint,0.05,3.0,0.0,0.12316314476965479,0.12316314476965479,0.12316314476965479,0.12316314476965479,0.12316314476965479,0.14498049541234587,0.07044790171179133,0.14498049541234584,Lafite
aigciqa2023__rn50__split42__logo_Lafite,AIGCIQA2023,42,RN50,logo,uncentered_joint,0.05,3.0,0.03,0.12420490128063298,0.12420490128063298,0.12420490128063298,0.12420490128063298,0.12420490128063298,0.14600163843503378,0.07022977550699222,0.1460016384350338,Lafite
aigciqa2023__rn50__split42__logo_Unidiffuser,AIGCIQA2023,42,RN50,logo,cc_joint,0.0,3.0,1.0,0.6806202538765866,0.6806202538765866,0.6806202538765866,0.6806202538765866,0.6806202538765866,0.735805193094211,0.06669952232396369,0.7358051930942111,Unidiffuser
aigciqa2023__rn50__split42__logo_Unidiffuser,AIGCIQA2023,42,RN50,logo,ridge_matched,0.0,1.5,0.0,0.674575966099788,0.674575966099788,0.674575966099788,0.674575966099788,0.674575966099788,0.728259352051655,0.06727242339130456,0.728259352051655,Unidiffuser
aigciqa2023__rn50__split42__logo_Unidiffuser,AIGCIQA2023,42,RN50,logo,sample_joint,0.0,3.0,1.0,0.6806202538765866,0.6806202538765866,0.6806202538765866,0.6806202538765866,0.6806202538765866,0.7358051930942108,0.06669952232396369,0.735805193094211,Unidiffuser
aigciqa2023__rn50__split42__logo_Unidiffuser,AIGCIQA2023,42,RN50,logo,uncentered_joint,0.0,3.0,1.0,0.674575966099788,0.674575966099788,0.674575966099788,0.674575966099788,0.674575966099788,0.7282593520516546,0.06727242339130456,0.7282593520516546,Unidiffuser
aigciqa2023__rn50__split42__logo_Unidiffuser,AIGCIQA2023,42,RN50,logo,cc_joint,0.005,3.0,1.0,0.6806202538765866,0.6806202538765866,0.6806202538765866,0.6806202538765866,0.6806202538765866,0.735805193094211,0.06669952232396369,0.7358051930942111,Unidiffuser
aigciqa2023__rn50__split42__logo_Unidiffuser,AIGCIQA2023,42,RN50,logo,ridge_matched,0.005,1.5,0.0,0.674575966099788,0.674575966099788,0.674575966099788,0.674575966099788,0.674575966099788,0.728259352051655,0.06727242339130456,0.728259352051655,Unidiffuser
aigciqa2023__rn50__split42__logo_Unidiffuser,AIGCIQA2023,42,RN50,logo,sample_joint,0.005,3.0,1.0,0.6806202538765866,0.6806202538765866,0.6806202538765866,0.6806202538765866,0.6806202538765866,0.7358051930942108,0.06669952232396369,0.735805193094211,Unidiffuser
aigciqa2023__rn50__split42__logo_Unidiffuser,AIGCIQA2023,42,RN50,logo,uncentered_joint,0.005,3.0,1.0,0.674575966099788,0.674575966099788,0.674575966099788,0.674575966099788,0.674575966099788,0.7282593520516546,0.06727242339130456,0.7282593520516546,Unidiffuser
aigciqa2023__rn50__split42__logo_Unidiffuser,AIGCIQA2023,42,RN50,logo,cc_joint,0.01,3.0,1.0,0.6806202538765866,0.6806202538765866,0.6806202538765866,0.6806202538765866,0.6806202538765866,0.735805193094211,0.06669952232396369,0.7358051930942111,Unidiffuser
