run_id,dataset,split_seed,backbone,regime,heldout,source,method,alpha,lambda,P,W,balanced,macro,worst,PLCC,RMSE,centered_PLCC
aigciqa2023__rn50__split46__centered_only_at_cc__jointsearch63,AIGCIQA2023,46,RN50,core,,,centered_only_at_cc,1.0,3.0,0.584927095630882,0.31169769380383444,0.4483123947173582,0.31169769380383433,0.11503195332036674,0.5799551798506597,0.08102186970928402,0.48911104244943104
aigciqa2023__vit_b_32__split42__ridge_fixed__jointsearch63,AIGCIQA2023,42,ViT-B-32,core,,,ridge_fixed,10.0,0.0,0.7795472174134087,0.4129999374835965,0.5962735774485026,0.4129994527279423,0.20364272914898232,0.7917247013573671,0.0634410620646299,0.5619377026297405
aigciqa2023__vit_b_32__split42__cc_alpha10__jointsearch63,AIGCIQA2023,42,ViT-B-32,core,,,cc_alpha10,10.0,3.0,0.803682693261697,0.46524605271508607,0.6344643729883915,0.4652458779181117,0.2536815782161711,0.8127309273931412,0.06074266997887727,0.6458678926221537
aigciqa2023__vit_b_32__split42__ridge_tuned15__jointsearch63,AIGCIQA2023,42,ViT-B-32,core,,,ridge_tuned15,3.0,0.0,0.7957073225685478,0.4381273458549901,0.616917334211769,0.4381270184484001,0.270630730758544,0.8128294544830329,0.05670865435436091,0.6082941666540073
aigciqa2023__vit_b_32__split42__cc_joint__jointsearch63,AIGCIQA2023,42,ViT-B-32,core,,,cc_joint,10.0,3.0,0.803682693261697,0.46524605271508607,0.6344643729883915,0.4652458779181117,0.2536815782161711,0.8127309273931412,0.06074266997887727,0.6458678926221537
aigciqa2023__vit_b_32__split42__ridge_matched__jointsearch63,AIGCIQA2023,42,ViT-B-32,core,,,ridge_matched,1.5,0.0,0.8005995931424122,0.4443142639501213,0.6224569285462668,0.4443139704710828,0.2811892192275632,0.8184867048201088,0.054980503695437895,0.6217984619748881
aigciqa2023__vit_b_32__split42__sample_joint__jointsearch63,AIGCIQA2023,42,ViT-B-32,core,,,sample_joint,10.0,3.0,0.803682693261697,0.46524605271508607,0.6344643729883915,0.4652458779181117,0.2536815782161711,0.8127309273931412,0.06074266997887729,0.6458678926221535
aigciqa2023__vit_b_32__split42__uncentered_joint__jointsearch63,AIGCIQA2023,42,ViT-B-32,core,,,uncentered_joint,3.0,1.0,0.8005995931424122,0.4443142639501213,0.6224569285462668,0.4443139704710828,0.2811892192275632,0.8184867048201087,0.0549805036954379,0.6217984619748879
aigciqa2023__vit_b_32__split42__sample_at_cc__jointsearch63,AIGCIQA2023,42,ViT-B-32,core,,,sample_at_cc,10.0,3.0,0.803682693261697,0.46524605271508607,0.6344643729883915,0.4652458779181117,0.2536815782161711,0.8127309273931412,0.06074266997887729,0.6458678926221535
aigciqa2023__vit_b_32__split42__uncentered_at_cc__jointsearch63,AIGCIQA2023,42,ViT-B-32,core,,,uncentered_at_cc,10.0,3.0,0.7972351122330636,0.4406280462826629,0.6189315792578632,0.44062773830609525,0.2782439566546262,0.8148803877361314,0.05611175484859601,0.6130503104571673
aigciqa2023__vit_b_32__split42__centered_only_at_cc__jointsearch63,AIGCIQA2023,42,ViT-B-32,core,,,centered_only_at_cc,10.0,3.0,0.7255794621344483,0.47618430162279557,0.6008818818786219,0.47618421859296717,0.2492914698527368,0.7092033329800753,0.07461923878973152,0.6669136260363046
aigciqa2023__vit_b_32__split43__ridge_fixed__jointsearch63,AIGCIQA2023,43,ViT-B-32,core,,,ridge_fixed,10.0,0.0,0.7687855101762617,0.34123367602111704,0.5550095930986894,0.3412336760211169,-0.02817449291469852,0.7735393482737662,0.06063867467490526,0.5058541300529094
aigciqa2023__vit_b_32__split43__cc_alpha10__jointsearch63,AIGCIQA2023,43,ViT-B-32,core,,,cc_alpha10,10.0,10.0,0.7998122413495989,0.4722885986848199,0.6360504200172095,0.4722885986848197,0.239899972214504,0.7946500212975586,0.059072111367031756,0.6281396328679136
aigciqa2023__vit_b_32__split43__ridge_tuned15__jointsearch63,AIGCIQA2023,43,ViT-B-32,core,,,ridge_tuned15,0.9090909090909091,0.0,0.7905565114957164,0.3930999351671761,0.5918282233314462,0.39309993516717595,0.08924701305918309,0.798876577714122,0.05477832917082146,0.5613282557628394
aigciqa2023__vit_b_32__split43__cc_joint__jointsearch63,AIGCIQA2023,43,ViT-B-32,core,,,cc_joint,3.0,3.0,0.8018716708205054,0.4394924516069279,0.6206820612137166,0.4394924516069278,0.1706585162545151,0.8056101156047794,0.055185071592100246,0.6005504516261184
aigciqa2023__vit_b_32__split43__ridge_matched__jointsearch63,AIGCIQA2023,43,ViT-B-32,core,,,ridge_matched,0.9090909090909091,0.0,0.7905565114957164,0.3930999351671761,0.5918282233314462,0.39309993516717595,0.08924701305918309,0.798876577714122,0.05477832917082146,0.5613282557628394
aigciqa2023__vit_b_32__split43__sample_joint__jointsearch63,AIGCIQA2023,43,ViT-B-32,core,,,sample_joint,3.0,3.0,0.8018716708205054,0.4394924516069279,0.6206820612137166,0.4394924516069278,0.1706585162545151,0.8056101156047798,0.05518507159210021,0.600550451626119
aigciqa2023__vit_b_32__split43__uncentered_joint__jointsearch63,AIGCIQA2023,43,ViT-B-32,core,,,uncentered_joint,1.0,0.1,0.7905565114957164,0.3930999351671761,0.5918282233314462,0.39309993516717595,0.08924701305918309,0.7988765777141215,0.05477832917082153,0.5613282557628383
aigciqa2023__vit_b_32__split43__sample_at_cc__jointsearch63,AIGCIQA2023,43,ViT-B-32,core,,,sample_at_cc,3.0,3.0,0.8018716708205054,0.4394924516069279,0.6206820612137166,0.4394924516069278,0.1706585162545151,0.8056101156047798,0.05518507159210021,0.600550451626119
aigciqa2023__vit_b_32__split43__uncentered_at_cc__jointsearch63,AIGCIQA2023,43,ViT-B-32,core,,,uncentered_at_cc,3.0,3.0,0.7905472521650116,0.3950541817171437,0.5928007169410776,0.39505418171714357,0.10519588774659626,0.7992629340936142,0.05479792997196802,0.5625453968702707
aigciqa2023__vit_b_32__split43__centered_only_at_cc__jointsearch63,AIGCIQA2023,43,ViT-B-32,core,,,centered_only_at_cc,3.0,3.0,0.7395118789496833,0.5061591182735946,0.6228354986116389,0.5061591182735944,0.2687968880244512,0.7206426241056331,0.06748582892511736,0.6560796829370964
aigciqa2023__vit_b_32__split44__ridge_fixed__jointsearch63,AIGCIQA2023,44,ViT-B-32,core,,,ridge_fixed,10.0,0.0,0.7455826562447756,0.33643604705010655,0.541009351647441,0.33643604705010643,-0.08746874131703249,0.7537653835403605,0.06641082290717464,0.44522315343107716
aigciqa2023__vit_b_32__split44__cc_alpha10__jointsearch63,AIGCIQA2023,44,ViT-B-32,core,,,cc_alpha10,10.0,3.0,0.7485891094838696,0.36605538575530244,0.557322247619586,0.36605538575530233,-0.09313698249513752,0.7530229503039324,0.06562220809562452,0.5127283361620417
aigciqa2023__vit_b_32__split44__ridge_tuned15__jointsearch63,AIGCIQA2023,44,ViT-B-32,core,,,ridge_tuned15,0.9090909090909091,0.0,0.7680177573386627,0.3663239788830231,0.5671708681108429,0.36632397888302304,-0.044456793553764924,0.7804226753219193,0.060117908180191595,0.5129026432984878
aigciqa2023__vit_b_32__split44__cc_joint__jointsearch63,AIGCIQA2023,44,ViT-B-32,core,,,cc_joint,1.0,0.1,0.7673690897820714,0.36580531629156254,0.566587203036817,0.36580531629156243,-0.05218116143373158,0.7798673105136562,0.06018642347889752,0.5134827305891329
aigciqa2023__vit_b_32__split44__ridge_matched__jointsearch63,AIGCIQA2023,44,ViT-B-32,core,,,ridge_matched,0.967741935483871,0.0,0.7681556184847106,0.36483282393257394,0.5664942212086422,0.36483282393257377,-0.05257015837732702,0.7803294977450175,0.06013606432124678,0.5122282196026372
aigciqa2023__vit_b_32__split44__sample_joint__jointsearch63,AIGCIQA2023,44,ViT-B-32,core,,,sample_joint,1.0,0.1,0.7673690897820714,0.36580531629156254,0.566587203036817,0.36580531629156243,-0.05218116143373158,0.7798673105136563,0.06018642347889752,0.5134827305891325
aigciqa2023__vit_b_32__split44__uncentered_joint__jointsearch63,AIGCIQA2023,44,ViT-B-32,core,,,uncentered_joint,30.0,30.0,0.7681556184847106,0.36483282393257394,0.5664942212086422,0.36483282393257377,-0.05257015837732702,0.7803294977450175,0.060136064321246775,0.5122282196026372
aigciqa2023__vit_b_32__split44__sample_at_cc__jointsearch63,AIGCIQA2023,44,ViT-B-32,core,,,sample_at_cc,1.0,0.1,0.7673690897820714,0.36580531629156254,0.566587203036817,0.36580531629156243,-0.05218116143373158,0.7798673105136563,0.06018642347889752,0.5134827305891325
aigciqa2023__vit_b_32__split44__uncentered_at_cc__jointsearch63,AIGCIQA2023,44,ViT-B-32,core,,,uncentered_at_cc,1.0,0.1,0.7680177573386627,0.3663239788830231,0.5671708681108429,0.36632397888302304,-0.044456793553764924,0.7804226753219191,0.06011790818019158,0.5129026432984869
aigciqa2023__vit_b_32__split44__centered_only_at_cc__jointsearch63,AIGCIQA2023,44,ViT-B-32,core,,,centered_only_at_cc,1.0,0.1,0.5833344907496715,0.34848569046957495,0.4659100906096232,0.34848569046957484,-0.1707140872464573,0.5784266849175729,0.08346618481709955,0.4873016545768067
aigciqa2023__vit_b_32__split45__ridge_fixed__jointsearch63,AIGCIQA2023,45,ViT-B-32,core,,,ridge_fixed,10.0,0.0,0.7819864865212438,0.41990367694730024,0.6009450817342721,0.41990367694730013,0.12225618227285355,0.7900202029160409,0.0641955492915516,0.5435674812436839
aigciqa2023__vit_b_32__split45__cc_alpha10__jointsearch63,AIGCIQA2023,45,ViT-B-32,core,,,cc_alpha10,10.0,10.0,0.7666756687937408,0.41080855793275917,0.58874211336325,0.410808557932759,0.12970269519310917,0.7684151435477333,0.0644694744564406,0.5925296617843641
aigciqa2023__vit_b_32__split45__ridge_tuned15__jointsearch63,AIGCIQA2023,45,ViT-B-32,core,,,ridge_tuned15,0.3225806451612903,0.0,0.7811981573931899,0.40180605723812174,0.5915021073156558,0.40180605723812163,0.14370658516254511,0.7985907281974557,0.05816551299869237,0.5498889083274612
aigciqa2023__vit_b_32__split45__cc_joint__jointsearch63,AIGCIQA2023,45,ViT-B-32,core,,,cc_joint,1.0,3.0,0.7684326267949599,0.39080300083356495,0.5796178138142625,0.3908030008335648,0.1308696860238955,0.7815818274295651,0.06013914600582822,0.5466755123377217
aigciqa2023__vit_b_32__split45__ridge_matched__jointsearch63,AIGCIQA2023,45,ViT-B-32,core,,,ridge_matched,0.15811388300841897,0.0,0.7693876238756987,0.38887653977956843,0.5791320818276335,0.3888765397795683,0.1398721867185329,0.7865282815426028,0.0600941039195595,0.5286041899604282
aigciqa2023__vit_b_32__split45__sample_joint__jointsearch63,AIGCIQA2023,45,ViT-B-32,core,,,sample_joint,1.0,3.0,0.7684326267949599,0.39080300083356495,0.5796178138142625,0.3908030008335648,0.1308696860238955,0.7815818274295652,0.060139146005828224,0.5466755123377219
aigciqa2023__vit_b_32__split45__uncentered_joint__jointsearch63,AIGCIQA2023,45,ViT-B-32,core,,,uncentered_joint,10.0,30.0,0.7811981573931899,0.40180605723812174,0.5915021073156558,0.40180605723812163,0.14370658516254511,0.7985907281974572,0.058165512998692145,0.5498889083274636
aigciqa2023__vit_b_32__split45__sample_at_cc__jointsearch63,AIGCIQA2023,45,ViT-B-32,core,,,sample_at_cc,1.0,3.0,0.7684326267949599,0.39080300083356495,0.5796178138142625,0.3908030008335648,0.1308696860238955,0.7815818274295652,0.060139146005828224,0.5466755123377219
aigciqa2023__vit_b_32__split45__uncentered_at_cc__jointsearch63,AIGCIQA2023,45,ViT-B-32,core,,,uncentered_at_cc,1.0,3.0,0.7773799694956495,0.39455404278966383,0.5859670061426566,0.3945540427896637,0.13298138371769933,0.7945326774326743,0.05880408898101763,0.5425753692855669
aigciqa2023__vit_b_32__split45__centered_only_at_cc__jointsearch63,AIGCIQA2023,45,ViT-B-32,core,,,centered_only_at_cc,1.0,3.0,0.677681412150814,0.3941187366861166,0.5359000744184653,0.39411873668611647,0.11975548763545427,0.6792913522212428,0.07202134735625165,0.5792805779278986
aigciqa2023__vit_b_32__split46__ridge_fixed__jointsearch63,AIGCIQA2023,46,ViT-B-32,core,,,ridge_fixed,10.0,0.0,0.7389357428169457,0.3336945447809577,0.5363151437989517,0.3336945447809576,0.17588218949708248,0.7477438606827613,0.07115225590347048,0.4436185010631551
aigciqa2023__vit_b_32__split46__cc_alpha10__jointsearch63,AIGCIQA2023,46,ViT-B-32,core,,,cc_alpha10,10.0,1.0,0.7490322713395423,0.3500138927479856,0.549523082043764,0.35001389274798544,0.16854681856071127,0.7571346895066976,0.07019446430631887,0.489854489450486
aigciqa2023__vit_b_32__split46__ridge_tuned15__jointsearch63,AIGCIQA2023,46,ViT-B-32,core,,,ridge_tuned15,1.0,0.0,0.7616550539227412,0.3508104102991572,0.5562327321109493,0.3508104102991571,0.14387329813837174,0.7843333382369384,0.06321940810445585,0.5168808636961854
aigciqa2023__vit_b_32__split46__cc_joint__jointsearch63,AIGCIQA2023,46,ViT-B-32,core,,,cc_joint,3.0,1.0,0.7594418166806843,0.35570065759007136,0.5575712371353778,0.35570065759007125,0.18705195887746592,0.7774436448036138,0.06507867287284622,0.5182467541867324
aigciqa2023__vit_b_32__split46__ridge_matched__jointsearch63,AIGCIQA2023,46,ViT-B-32,core,,,ridge_matched,1.5,0.0,0.7605840580045629,0.3504399370195425,0.5555119975120527,0.35043993701954235,0.1733814948596832,0.7826170258366862,0.06367273956392078,0.511984860239034
aigciqa2023__vit_b_32__split46__sample_joint__jointsearch63,AIGCIQA2023,46,ViT-B-32,core,,,sample_joint,3.0,1.0,0.7594418166806843,0.35570065759007136,0.5575712371353778,0.35570065759007125,0.18705195887746592,0.7774436448036138,0.0650786728728462,0.5182467541867326
aigciqa2023__vit_b_32__split46__uncentered_joint__jointsearch63,AIGCIQA2023,46,ViT-B-32,core,,,uncentered_joint,3.0,1.0,0.7605840580045629,0.3504399370195425,0.5555119975120527,0.35043993701954235,0.1733814948596832,0.7826170258366866,0.06367273956392078,0.5119848602390341
aigciqa2023__vit_b_32__split46__sample_at_cc__jointsearch63,AIGCIQA2023,46,ViT-B-32,core,,,sample_at_cc,3.0,1.0,0.7594418166806843,0.35570065759007136,0.5575712371353778,0.35570065759007125,0.18705195887746592,0.7774436448036138,0.0650786728728462,0.5182467541867326
aigciqa2023__vit_b_32__split46__uncentered_at_cc__jointsearch63,AIGCIQA2023,46,ViT-B-32,core,,,uncentered_at_cc,3.0,1.0,0.7605840580045629,0.3504399370195425,0.5555119975120527,0.35043993701954235,0.1733814948596832,0.7826170258366866,0.06367273956392078,0.5119848602390341
aigciqa2023__vit_b_32__split46__centered_only_at_cc__jointsearch63,AIGCIQA2023,46,ViT-B-32,core,,,centered_only_at_cc,3.0,1.0,0.6003981512203027,0.387227933685283,0.4938130424527929,0.38722793368528285,0.16821339260905804,0.5972076362994992,0.08328460931243134,0.5450019326552127
